"<p>What is the output here and why?</p>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(node1@localhost)&gt; Nod
e.spawn( :node2@localhost, fn -&gt; IO.puts(&quot;Hello from #{node}&quot;) end )</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>Hello from node2@localhost #PID&lt;11132.128.0&gt;</code></pre>
</div></td>
</tr>
</tbody>
</table>
<div>
<div>
<div>
<div>
<div>
<p>Even though the lambda has been executed on node2, the output is printed in the shell of node1. All standard I/O calls (such as IO.puts/1) are forwarded to the group leader — a process that’s in charge of performing the actual input or output. A spawned process inherits the group leader from the process that spawned it, even when you’re spawning a process on another node. Therefore, your process may run on node2, but its group leader is still on node1. As a consequence, the string to be printed is created on node2 (as the string con- tents prove), but the output is printed on node1.</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p>This code won't print anything on node1 as there's no IO calls involved,</p>
</div>
<div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(node1@localhost)&gt;Node.spawn(:&quot;node2@al
ice-mbp&quot;, fn-&gt; &quot;Hello from #{node()}&quot; end)          #PID&lt;11132.129.0&gt;</code></pre>
</div></td>
</tr>
</tbody>
</table>
</div>
<p><br />
</p>
</div>
</div>
</div>
</div>
</div>
"	
"<div>
<div>
<div>
<div>
<p>When you start your BEAM instance with the --hidden argument, the node isn’t seen in other nodes’ connected lists (and vice versa). In what scenario, this is useful?</p>
</div>
</div>
</div>
</div>
"	"<div>
<div>
<div>
<div>
<p>A simple example is starting a local node that acts as a remote shell to another node. Another example is an instrumentation tool -- a node that connects to another node, collects all sorts of metrics from it, and presents the results in a GUI.</p>
</div>
<div>
<p>Such nodes are helpers that shouldn’t be part of the cluster, and you usually don’t want them to be seen as such. For this purpose, you can make a hidden connection </p>
</div>
</div>
</div>
</div>
"	
"<p>Name one popular library used for pooling.</p>
"	"<p>Poolboy.</p>
"	
"<p>What is the <code>alias</code> directive's syntax?</p>
"	"<pre><code>alias module_name, as: shortname</code></pre>
"	
"<p>How to view the source code of a particular function?</p>
"	"<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex&gt; open Tuple.to_list</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<p>will open the source code in a text editor</p>
</div>
"	
"<p>Explain Phoenix layers.</p>
"	"<pre><code>connection
  |&gt; endpoint()
  |&gt; router()
  |&gt; pipelines()
  |&gt; controller()</code></pre>
<p><br />
Each request comes in through an endpoint, the first point of contact. It’s literally the end, or the beginning, of the Phoenix world. A request comes into an endpoint. From there, requests go into our router layer, which directs a request into the appropriate controller, after passing it through a series of pipelines. As you might expect, a pipeline groups functions together to handle common tasks. You might have a pipeline for browser requests, and another for JSON requests.</p>
"	
"<p>List and briefly explain <code>cowboy</code> functions to start and stop the server.</p>
"	"<p>To start the server, one can use <code>cowboy:start_clear</code> (for plain TCP) and <code>cowboy:start_tls</code> (for connections using TLS). Both functions accept name for the server, as well options for transport (Ranch options) and protocol (such as <code>[{port, 8080}]</code>). Server can be stopped using <code>cowboy:stop_listener</code>.</p>
"	
"<p>True or False: ETS is not an OTP process like GenServer</p>
"	"<p>true. ETS table is a separate memory-data structure where you can store Erlang terms. An ETS table is deeply connected to its owner process (by default, the process that created the table). <strong>If the owner process terminates, the ETS table is reclaimed</strong>.  <br />
</p>
"	
"<p>How to compile and run <code>hello.erl</code> file and run <code>start</code> function from shell?</p>
"	"<p><code>erlc hello.erlerl -noshell -s hello start -s init stop</code></p>
"	
"<p>How to get head and tail of a list in Elixir?</p>
"	"<p>Use <code>hd/1</code> and <code>tl/1</code> BIFs.</p>
"	
"<p>What is <code>Kernel</code> module?</p>
"	"<p><code>Kernel</code> is Elixir's default environment.<br />
It mainly consists of:<br />
</p>
<ul>
<li>basic language primitives, such as arithmetic operators, spawning of processes, data type handling, and others</li>
<li>macros for control-flow and defining new functionality (modules, functions, and the like)</li>
<li>guard checks for augmenting pattern matching</li>
</ul>
"	
"<p>Explain <code>undef</code> error (<code>UndefinedFunctionError</code>).</p>
"	"<p>It means that the function cannot be found when evaluating a function call.</p>
"	
"<p>How does catch primitive work?</p>
"	"<p>When an exception occurs within a catch statement, it is converted into an {'EXIT', ...} tuple that describes the error.</p>
"	
"<p>List <code>cowboy</code> middlewares.</p>
"	"<ul>
<li><code>cowboy_router</code> - Router middleware</li>
<li><code>cowboy_handler</code> - Plain HTTP handler</li>
</ul>
"	
"<p>What does `receive` macro do?</p>
"	"<p>Checks if there's a message matching the given clauses exists in the process's mailbox. If none such messages exist, then the process hangs until a message arrives or the given timeout.</p>
<p><br />
</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>defmodule Spawn1 do
  def greet do
    receive do
      {sender, msg} -&gt; send (sender, { :ok, &quot;Hello, #{msg}&quot; })
    end
  end
end

# here&#39;s a child
pid = spawn(Spawn1, :greet, [])
send (pid, {self(), &quot;World!&quot;})

receive do
  {:ok, message} -&gt; IO.puts message
end</code></pre>
</div>
<p><br />
</p>
<p>An optional after clause can be given in case the message was not received<br />
<br />
after the given timeout period, specified in milliseconds</p>
<p><br />
</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>receive do
      {:selector, i, value} when is_integer(i) -&gt; value
      value when is_atom(value) -&gt; value
      _ -&gt; IO.puts :stderr, &quot;Unexpected message received&quot;
      after 5000 -&gt; IO.puts :stderr, &quot;No message in 5 seconds&quot;
end</code></pre>
</div>
"	
"<p>Name two caveats to using <code>Task.async/1</code>.</p>
"	"<p>There are two important things to consider when using async:<br />
<br />
</p>
<ul>
<li>If you are using async tasks, you must await a reply as they are always sent. If you are not expecting a reply, consider using <code>Task.start_link/1</code> as detailed below.</li>
<li>async tasks link the caller and the spawned process. This means that, if the caller crashes, the task will crash too and vice-versa. This is on purpose: if the process meant to receive the result no longer exists, there is no purpose in completing the computation.</li>
</ul>
<p><br />
<br />
If this is not desired, you will want to use supervised tasks.</p>
"	
"<p>What is most common purpose of Elixir's tasks?</p>
"	"<p>Tasks are processes meant to execute one particular action throughout their lifetime, often with little or no communication with other processes. The most common use case for tasks is to convert sequential code into concurrent code by computing a value asynchronously:<br />
</p>
<pre><code>task = Task.async(fn -&gt; do_some_work() end)
res = do_some_other_work()
res + Task.await(task)</code></pre>
<p><br />
Tasks spawned with async can be awaited on by their caller process (and only their caller) as shown in the example above. They are implemented by spawning a process that sends a message to the caller once the given computation is performed.<br />
<br />
Besides <code>async/1</code> and <code>await/2</code>, tasks can also be started as part of a supervision tree and dynamically spawned on remote nodes. We will explore these scenarios next.</p>
"	
"<p>What is a basic concurrency primitive in Erlang?</p>
"	"<p>Elrang process. Erlang can run millions of such processes. BEAM uses its own schedulers to distribute the execution of processes over the available CPU cores, thus parallelizing execution as much as possible.</p>
"	
"<p>List &amp; explain Elixir's system types.</p>
"	"<ul>
<li>PIDs</li>
<li>Ports</li>
<li>References</li>
</ul>
"	
"<p>Explain try-catch syntax in Erlang.</p>
"	"<p><img src=""img7853868083437059736.jpg"" /><br />
<br />
Example:<br />
<br />
<img src=""img2734561429400882572.jpg"" /></p>
"	
"<p>Explain <code>if_clause</code> - <code>CondClauseError</code> error.</p>
"	"<p>No true branch is found when evaluating an <code>if/cond</code> expression.</p>
"	
"<p>How do you compile code for prod environment?</p>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>$&gt;MIX_ENV=prod mix compile</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
"	
"<p>How do you list all behavior callbacks from a Module?</p>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex&gt;b GenServer</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
"	
"<p>How do you list a visible nodes in the VM?</p>
"	"<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>iex(node1@katbookpro)10&gt; Node.list [:node2@katbookpro] </code></pre>
</div>
"	
"<p>How to send data to a process? (Elixir)</p>
"	"<p>Use <code>Kernel.send/2</code>, e.g.:<br />
<br />
<code>send(pid, {:an, :arbitrary, :term})</code></p>
"	
"<p>How do you compile code for production and start the app using mix?</p>
"	"<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>$&gt; MIX_ENV=Prod iex -S mix</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	
"<p>Which ones can be rescued and which can be caught in Elixir?<br />
<br />
Erlang error, exception, throw, exit</p>
"	"<p>Rescued: Erlang error (as ErlangError) and exceptions<br />
Caught: all</p>
"	
"<p>How to unbind a variable in erl?</p>
"	"<p>Use <code>f(X)</code> or <code>f()</code>.</p>
"	
"<p>What is Inspect protocol?</p>
"	"<p>The <code>Inspect</code> protocol is responsible for converting any Elixir data structure into an algebra document. This document is then formatted, either in pretty printing format or a regular one.</p>
<p>The <code>inspect/2</code> function receives the entity to be inspected followed by the inspecting options, represented by the struct Inspect.Opts.</p>
<p>Many times, inspecting a structure can be implemented in function of existing entities. For example, here is MapSet’s inspect implementation:</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>defimpl Inspect, for: MapSet do   import Inspect.Algebra    def inspect(dict, opts) do     concat([&quot;#MapSet&lt;&quot;, to_doc(MapSet.to_list(dict), opts), &quot;&gt;&quot;])   end end </code></pre>
</div>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>iex(20)&gt; inspect a &quot;#MapSet&lt;[\&quot;abc\&quot;, \&quot;def\&quot;, \&quot;ghi\&quot;]&gt;&quot; </code></pre>
</div>
"	
"<p>What is the use of underscore (<code>_</code>) in pattern matching?</p>
"	"<p><code>_</code> acts like a wildcard, i.e. it accepts anything.</p>
"	
"<p>How do you create a long running, stateful server without Genserver?</p>
"	"<div>
<div>
<div>
<div>
<p>In particular, all code that implements a server process needs to do the following:</p>
</div>
<div>
<p>* Spawn a separate process<br />
* Run an infinite loop in the process </p>
</div>
<div>
<p>* Maintain the process state<br />
* React to messages<br />
* Send a response back to the caller </p>
</div>
<div>

</div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>defmodule TodoApp do   def start() do     #1. Spawn a separate proces
     spawn(fn -&gt; TodoList.new |&gt; loop() end)   end    def add_entry(p
id, %{}=item) do     send(pid, {:add_todo, item})   end    def entrie
s(pid, %Date{}=date) do     send(pid,{:get_entries, self(), date})
  receive do       {:entries, value} -&gt;         value     end    end
   def loop(state) do     # 3. Maintain the process state (by capturi
ng creaing new state)     new_state =       receive do         # 4. R
eact to messages         {:add_todo, value} -&gt; TodoList.add_entries(s
tate, value)         {:get_entries, caller, date} -&gt;             #5.
Send a response back to the caller             send(caller, {:entries
, TodoList.entries(state, date)})             state       end     # 2
. Run an infinite loop in the process      loop(new_state)   end end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
</div>
</div>
"	
